release_date,state,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,location,season
2018-10-05,id,201839,201649,94,14,2025,8,,,,,,,0.691358,0.691358,16,2016/2017
2018-10-05,il,201839,201649,94,894,47265,81,,,,,,,1.89146,1.89146,17,2016/2017
2018-10-05,in,201839,201649,94,74,5855,27,,,,,,,1.26388,1.26388,18,2016/2017
2018-10-05,ks,201839,201649,94,102,6645,30,,,,,,,1.53499,1.53499,20,2016/2017
2018-10-05,ky,201839,201649,94,169,23807,31,,,,,,,0.709875,0.709875,21,2016/2017
2018-10-05,la,201839,201649,94,1161,48060,100,,,,,,,2.41573,2.41573,22,2016/2017
2018-10-05,ma,201839,201649,94,267,30650,44,,,,,,,0.871126,0.871126,25,2016/2017
2018-10-05,md,201839,201649,94,101,9271,41,,,,,,,1.08942,1.08942,24,2016/2017
2018-10-05,me,201839,201649,94,42,5432,29,,,,,,,0.773196,0.773196,23,2016/2017
2018-10-05,mi,201839,201649,94,388,20837,71,,,,,,,1.86207,1.86207,26,2016/2017
2018-10-05,mn,201839,201649,94,78,7075,22,,,,,,,1.10247,1.10247,27,2016/2017
2018-10-05,mo,201839,201649,94,113,6773,19,,,,,,,1.66839,1.66839,29,2016/2017
2018-10-05,ms,201839,201649,94,440,15641,46,,,,,,,2.81312,2.81312,28,2016/2017
2018-10-05,mt,201839,201649,94,4,3080,8,,,,,,,0.12987,0.12987,30,2016/2017
2018-10-05,nat,201839,201649,94,16976,847500,2018,5512,5814,,3188,1415,1047,1.91669,2.00307,US,2016/2017
2018-10-05,nc,201839,201649,94,252,16435,50,,,,,,,1.53331,1.53331,37,2016/2017
2018-10-05,nd,201839,201649,94,7,552,6,,,,,,,1.26812,1.26812,38,2016/2017
2018-10-05,ne,201839,201649,94,15,3214,14,,,,,,,0.466708,0.466708,31,2016/2017
2018-10-05,nh,201839,201649,94,13,3894,20,,,,,,,0.333847,0.333847,33,2016/2017
2018-10-05,nj,201839,201649,94,496,16404,24,,,,,,,3.02365,3.02365,34,2016/2017
2018-10-05,nm,201839,201649,94,163,11145,27,,,,,,,1.46254,1.46254,35,2016/2017
2018-10-05,nv,201839,201649,94,328,17130,35,,,,,,,1.91477,1.91477,32,2016/2017
2018-10-05,oh,201839,201649,94,201,19608,70,,,,,,,1.02509,1.02509,39,2016/2017
2018-10-05,ok,201839,201649,94,175,5104,23,,,,,,,3.42868,3.42868,40,2016/2017
2018-10-05,or,201839,201649,94,52,4849,18,,,,,,,1.07239,1.07239,41,2016/2017
2018-10-05,pa,201839,201649,94,208,14215,59,,,,,,,1.46324,1.46324,42,2016/2017
2018-10-05,pr,201839,201649,94,507,4513,8,,,,,,,11.2342,11.2342,72,2016/2017
2018-10-05,ri,201839,201649,94,18,5473,17,,,,,,,0.328887,0.328887,44,2016/2017
2018-10-05,sc,201839,201649,94,110,5880,14,,,,,,,1.87075,1.87075,45,2016/2017
2018-10-05,sd,201839,201649,94,85,8557,34,,,,,,,0.993339,0.993339,46,2016/2017
2018-10-05,tn,201839,201649,94,246,10078,56,,,,,,,2.44096,2.44096,47,2016/2017
2018-10-05,tx,201839,201649,94,816,26581,113,,,,,,,3.06986,3.06986,48,2016/2017
2018-10-05,ut,201839,201649,94,335,24352,41,,,,,,,1.37566,1.37566,49,2016/2017
2018-10-05,va,201839,201649,94,2012,90373,142,,,,,,,2.22633,2.22633,51,2016/2017
2018-10-05,vt,201839,201649,94,12,2986,10,,,,,,,0.401875,0.401875,50,2016/2017
2018-10-05,wa,201839,201649,94,23,4798,38,,,,,,,0.479366,0.479366,53,2016/2017
2018-10-05,wi,201839,201649,94,61,4090,24,,,,,,,1.49144,1.49144,55,2016/2017
2018-10-05,wv,201839,201649,94,173,14455,46,,,,,,,1.19682,1.19682,54,2016/2017
2018-10-05,wy,201839,201649,94,32,4196,24,,,,,,,0.762631,0.762631,56,2016/2017
2018-10-05,ak,201839,201650,93,10,1462,6,,,,,,,0.683995,0.683995,02,2016/2017
2018-10-05,al,201839,201650,93,310,8063,26,,,,,,,3.84472,3.84472,01,2016/2017
2018-10-05,ar,201839,201650,93,73,3725,12,,,,,,,1.95973,1.95973,05,2016/2017
2018-10-05,az,201839,201650,93,550,27097,54,,,,,,,2.02974,2.02974,04,2016/2017
2018-10-05,ca,201839,201650,93,1190,50100,125,,,,,,,2.37525,2.37525,06,2016/2017
2018-10-05,co,201839,201650,93,53,3724,7,,,,,,,1.4232,1.4232,08,2016/2017
2018-10-05,ct,201839,201650,93,70,4036,21,,,,,,,1.73439,1.73439,09,2016/2017
2018-10-05,dc,201839,201650,93,216,2782,2,,,,,,,7.7642,7.7642,11,2016/2017
2018-10-05,de,201839,201650,93,4,2743,13,,,,,,,0.145826,0.145826,10,2016/2017
2018-10-05,ga,201839,201650,93,1544,48929,55,,,,,,,3.15559,3.15559,13,2016/2017
2018-10-05,hi,201839,201650,93,51,1370,16,,,,,,,3.72263,3.72263,15,2016/2017
2018-10-05,ia,201839,201650,93,13,3572,11,,,,,,,0.363942,0.363942,19,2016/2017
2018-10-05,id,201839,201650,93,19,1372,7,,,,,,,1.38484,1.38484,16,2016/2017
2018-10-05,il,201839,201650,93,943,44978,78,,,,,,,2.09658,2.09658,17,2016/2017
2018-10-05,in,201839,201650,93,81,5201,27,,,,,,,1.55739,1.55739,18,2016/2017
2018-10-05,ks,201839,201650,93,100,6571,30,,,,,,,1.52184,1.52184,20,2016/2017
2018-10-05,ky,201839,201650,93,211,20168,30,,,,,,,1.04621,1.04621,21,2016/2017
2018-10-05,la,201839,201650,93,1302,48402,97,,,,,,,2.68997,2.68997,22,2016/2017
2018-10-05,ma,201839,201650,93,313,30692,45,,,,,,,1.01981,1.01981,25,2016/2017
2018-10-05,md,201839,201650,93,120,8887,41,,,,,,,1.35029,1.35029,24,2016/2017
2018-10-05,me,201839,201650,93,27,4704,29,,,,,,,0.57398,0.57398,23,2016/2017
2018-10-05,mi,201839,201650,93,365,21091,75,,,,,,,1.7306,1.7306,26,2016/2017
2018-10-05,mn,201839,201650,93,76,6428,21,,,,,,,1.18233,1.18233,27,2016/2017
2018-10-05,mo,201839,201650,93,136,7351,20,,,,,,,1.85009,1.85009,29,2016/2017
2018-10-05,ms,201839,201650,93,554,15500,44,,,,,,,3.57419,3.57419,28,2016/2017
2018-10-05,mt,201839,201650,93,6,3057,8,,,,,,,0.196271,0.196271,30,2016/2017
2018-10-05,nat,201839,201650,93,18463,811687,2005,5744,6724,,3491,1485,1019,2.20671,2.27465,US,2016/2017
2018-10-05,nc,201839,201650,93,294,13609,47,,,,,,,2.16034,2.16034,37,2016/2017
2018-10-05,nd,201839,201650,93,0,534,5,,,,,,,0.0,0.0,38,2016/2017
2018-10-05,ne,201839,201650,93,16,3211,12,,,,,,,0.498287,0.498287,31,2016/2017
2018-10-05,nh,201839,201650,93,18,3882,20,,,,,,,0.463679,0.463679,33,2016/2017
2018-10-05,nj,201839,201650,93,575,15659,25,,,,,,,3.67201,3.67201,34,2016/2017
2018-10-05,nm,201839,201650,93,175,10707,26,,,,,,,1.63444,1.63444,35,2016/2017
2018-10-05,nv,201839,201650,93,266,18299,35,,,,,,,1.45363,1.45363,32,2016/2017
2018-10-05,oh,201839,201650,93,233,18161,68,,,,,,,1.28297,1.28297,39,2016/2017
2018-10-05,ok,201839,201650,93,237,4653,21,,,,,,,5.09349,5.09349,40,2016/2017
2018-10-05,or,201839,201650,93,102,4638,19,,,,,,,2.19922,2.19922,41,2016/2017
2018-10-05,pa,201839,201650,93,234,12723,58,,,,,,,1.83919,1.83919,42,2016/2017
2018-10-05,pr,201839,201650,93,445,4456,8,,,,,,,9.98654,9.98654,72,2016/2017
2018-10-05,ri,201839,201650,93,28,5322,17,,,,,,,0.526118,0.526118,44,2016/2017
2018-10-05,sc,201839,201650,93,144,5382,14,,,,,,,2.67559,2.67559,45,2016/2017
2018-10-05,sd,201839,201650,93,85,8060,34,,,,,,,1.05459,1.05459,46,2016/2017
2018-10-05,tn,201839,201650,93,180,7964,53,,,,,,,2.26017,2.26017,47,2016/2017
2018-10-05,tx,201839,201650,93,887,25991,111,,,,,,,3.41272,3.41272,48,2016/2017
2018-10-05,ut,201839,201650,93,332,18071,40,,,,,,,1.8372,1.8372,49,2016/2017
2018-10-05,va,201839,201650,93,2072,89545,139,,,,,,,2.31392,2.31392,51,2016/2017
2018-10-05,vt,201839,201650,93,15,2665,10,,,,,,,0.562852,0.562852,50,2016/2017
2018-10-05,wa,201839,201650,93,58,4739,47,,,,,,,1.22389,1.22389,53,2016/2017
2018-10-05,wi,201839,201650,93,34,3633,24,,,,,,,0.935866,0.935866,55,2016/2017
2018-10-05,wv,201839,201650,93,175,13257,43,,,,,,,1.32006,1.32006,54,2016/2017
2018-10-05,wy,201839,201650,93,57,4238,24,,,,,,,1.34497,1.34497,56,2016/2017
2018-10-05,ak,201839,201651,92,19,1488,6,,,,,,,1.27688,1.27688,02,2016/2017
2018-10-05,al,201839,201651,92,347,6989,25,,,,,,,4.96494,4.96494,01,2016/2017
2018-10-05,ar,201839,201651,92,48,2979,12,,,,,,,1.61128,1.61128,05,2016/2017
2018-10-05,az,201839,201651,92,591,23728,54,,,,,,,2.49073,2.49073,04,2016/2017
2018-10-05,ca,201839,201651,92,1233,42838,123,,,,,,,2.87829,2.87829,06,2016/2017
2018-10-05,co,201839,201651,92,66,3790,6,,,,,,,1.74142,1.74142,08,2016/2017
2018-10-05,ct,201839,201651,92,33,1829,17,,,,,,,1.80426,1.80426,09,2016/2017
2018-10-05,dc,201839,201651,92,159,1889,2,,,,,,,8.41715,8.41715,11,2016/2017
2018-10-05,de,201839,201651,92,2,2545,13,,,,,,,0.0785855,0.0785855,10,2016/2017
2018-10-05,ga,201839,201651,92,1928,45961,55,,,,,,,4.19486,4.19486,13,2016/2017
2018-10-05,hi,201839,201651,92,28,976,15,,,,,,,2.86885,2.86885,15,2016/2017
2018-10-05,ia,201839,201651,92,14,2197,12,,,,,,,0.637233,0.637233,19,2016/2017
2018-10-05,id,201839,201651,92,17,1402,7,,,,,,,1.21255,1.21255,16,2016/2017
2018-10-05,il,201839,201651,92,978,42500,81,,,,,,,2.30118,2.30118,17,2016/2017
2018-10-05,in,201839,201651,92,49,3371,25,,,,,,,1.45357,1.45357,18,2016/2017
2018-10-05,ks,201839,201651,92,135,5676,29,,,,,,,2.37844,2.37844,20,2016/2017
2018-10-05,ky,201839,201651,92,413,10956,29,,,,,,,3.76962,3.76962,21,2016/2017
2018-10-05,la,201839,201651,92,1618,48993,102,,,,,,,3.30251,3.30251,22,2016/2017
2018-10-05,ma,201839,201651,92,340,28860,45,,,,,,,1.1781,1.1781,25,2016/2017
2018-10-05,md,201839,201651,92,142,8098,41,,,,,,,1.75352,1.75352,24,2016/2017
2018-10-05,me,201839,201651,92,31,4479,29,,,,,,,0.692119,0.692119,23,2016/2017
2018-10-05,mi,201839,201651,92,348,16366,73,,,,,,,2.12636,2.12636,26,2016/2017
2018-10-05,mn,201839,201651,92,121,5512,20,,,,,,,2.19521,2.19521,27,2016/2017
2018-10-05,mo,201839,201651,92,127,5546,19,,,,,,,2.28994,2.28994,29,2016/2017
2018-10-05,ms,201839,201651,92,722,15067,45,,,,,,,4.79193,4.79193,28,2016/2017
2018-10-05,mt,201839,201651,92,16,2831,9,,,,,,,0.565171,0.565171,30,2016/2017
2018-10-05,nat,201839,201651,92,21570,740295,1982,6657,7470,,4099,1923,1421,2.73096,2.9137,US,2016/2017
2018-10-05,nc,201839,201651,92,273,9073,45,,,,,,,3.00893,3.00893,37,2016/2017
2018-10-05,nd,201839,201651,92,14,478,4,,,,,,,2.92887,2.92887,38,2016/2017
2018-10-05,ne,201839,201651,92,27,2864,13,,,,,,,0.942737,0.942737,31,2016/2017
2018-10-05,nh,201839,201651,92,20,3551,21,,,,,,,0.563222,0.563222,33,2016/2017
2018-10-05,nj,201839,201651,92,646,15326,24,,,,,,,4.21506,4.21506,34,2016/2017
2018-10-05,nm,201839,201651,92,199,9616,25,,,,,,,2.06947,2.06947,35,2016/2017
2018-10-05,nv,201839,201651,92,283,16562,35,,,,,,,1.70873,1.70873,32,2016/2017
2018-10-05,oh,201839,201651,92,201,15583,70,,,,,,,1.28987,1.28987,39,2016/2017
2018-10-05,ok,201839,201651,92,179,4074,20,,,,,,,4.39372,4.39372,40,2016/2017
2018-10-05,or,201839,201651,92,67,2885,12,,,,,,,2.32236,2.32236,41,2016/2017
2018-10-05,pa,201839,201651,92,215,11079,57,,,,,,,1.94061,1.94061,42,2016/2017
2018-10-05,pr,201839,201651,92,632,5223,9,,,,,,,12.1003,12.1003,72,2016/2017
2018-10-05,ri,201839,201651,92,17,3776,16,,,,,,,0.450212,0.450212,44,2016/2017
2018-10-05,sc,201839,201651,92,119,5612,15,,,,,,,2.12046,2.12046,45,2016/2017
2018-10-05,sd,201839,201651,92,113,8314,34,,,,,,,1.35915,1.35915,46,2016/2017
2018-10-05,tn,201839,201651,92,206,7170,51,,,,,,,2.87308,2.87308,47,2016/2017
2018-10-05,tx,201839,201651,92,951,23177,108,,,,,,,4.10321,4.10321,48,2016/2017
2018-10-05,ut,201839,201651,92,408,12364,32,,,,,,,3.2999,3.2999,49,2016/2017
2018-10-05,va,201839,201651,92,2552,88040,141,,,,,,,2.89868,2.89868,51,2016/2017
2018-10-05,vt,201839,201651,92,22,2295,9,,,,,,,0.958606,0.958606,50,2016/2017
2018-10-05,wa,201839,201651,92,73,3340,47,,,,,,,2.18563,2.18563,53,2016/2017
2018-10-05,wi,201839,201651,92,45,2866,23,,,,,,,1.57013,1.57013,55,2016/2017
2018-10-05,wv,201839,201651,92,246,16442,45,,,,,,,1.49617,1.49617,54,2016/2017
2018-10-05,wy,201839,201651,92,66,3897,22,,,,,,,1.69361,1.69361,56,2016/2017
2018-10-05,ak,201839,201652,91,17,1061,5,,,,,,,1.60226,1.60226,02,2016/2017
2018-10-05,al,201839,201652,91,345,6302,25,,,,,,,5.47445,5.47445,01,2016/2017
2018-10-05,ar,201839,201652,91,66,2862,12,,,,,,,2.30608,2.30608,05,2016/2017
2018-10-05,az,201839,201652,91,479,18873,53,,,,,,,2.53802,2.53802,04,2016/2017
2018-10-05,ca,201839,201652,91,1419,40243,129,,,,,,,3.52608,3.52608,06,2016/2017
2018-10-05,co,201839,201652,91,2,382,4,,,,,,,0.52356,0.52356,08,2016/2017
2018-10-05,ct,201839,201652,91,38,1883,18,,,,,,,2.01806,2.01806,09,2016/2017
2018-10-05,dc,201839,201652,91,106,1277,2,,,,,,,8.3007,8.3007,11,2016/2017
2018-10-05,de,201839,201652,91,2,1870,13,,,,,,,0.106952,0.106952,10,2016/2017
2018-10-05,ga,201839,201652,91,2084,46418,54,,,,,,,4.48964,4.48964,13,2016/2017
2018-10-05,hi,201839,201652,91,24,728,15,,,,,,,3.2967,3.2967,15,2016/2017
2018-10-05,ia,201839,201652,91,23,1604,12,,,,,,,1.43392,1.43392,19,2016/2017
2018-10-05,id,201839,201652,91,31,1149,7,,,,,,,2.698,2.698,16,2016/2017
2018-10-05,il,201839,201652,91,1234,40207,77,,,,,,,3.06912,3.06912,17,2016/2017
2018-10-05,in,201839,201652,91,82,2439,24,,,,,,,3.36203,3.36203,18,2016/2017
2018-10-05,ks,201839,201652,91,120,5271,28,,,,,,,2.27661,2.27661,20,2016/2017
2018-10-05,ky,201839,201652,91,473,11110,30,,,,,,,4.25743,4.25743,21,2016/2017
2018-10-05,la,201839,201652,91,1938,52488,95,,,,,,,3.69227,3.69227,22,2016/2017
2018-10-05,ma,201839,201652,91,315,20318,44,,,,,,,1.55035,1.55035,25,2016/2017
2018-10-05,md,201839,201652,91,148,6134,41,,,,,,,2.41278,2.41278,24,2016/2017
2018-10-05,me,201839,201652,91,31,2968,29,,,,,,,1.04447,1.04447,23,2016/2017
2018-10-05,mi,201839,201652,91,366,15558,72,,,,,,,2.35249,2.35249,26,2016/2017
2018-10-05,mn,201839,201652,91,105,4489,21,,,,,,,2.33905,2.33905,27,2016/2017
2018-10-05,mo,201839,201652,91,224,5507,20,,,,,,,4.06755,4.06755,29,2016/2017
2018-10-05,ms,201839,201652,91,730,17898,45,,,,,,,4.07867,4.07867,28,2016/2017
2018-10-05,mt,201839,201652,91,4,1743,7,,,,,,,0.229489,0.229489,30,2016/2017
2018-10-05,nat,201839,201652,91,24900,701866,1931,7712,7144,,5247,2652,2145,3.36152,3.54769,US,2016/2017
2018-10-05,nc,201839,201652,91,194,5687,44,,,,,,,3.41129,3.41129,37,2016/2017
2018-10-05,nd,201839,201652,91,3,836,5,,,,,,,0.358852,0.358852,38,2016/2017
2018-10-05,ne,201839,201652,91,24,2395,13,,,,,,,1.00209,1.00209,31,2016/2017
2018-10-05,nh,201839,201652,91,5,2273,20,,,,,,,0.219974,0.219974,33,2016/2017
2018-10-05,nj,201839,201652,91,894,15481,22,,,,,,,5.77482,5.77482,34,2016/2017
2018-10-05,nm,201839,201652,91,183,9017,26,,,,,,,2.0295,2.0295,35,2016/2017
2018-10-05,nv,201839,201652,91,390,18359,36,,,,,,,2.1243,2.1243,32,2016/2017
2018-10-05,oh,201839,201652,91,228,14454,62,,,,,,,1.57742,1.57742,39,2016/2017
2018-10-05,ok,201839,201652,91,244,4000,21,,,,,,,6.1,6.1,40,2016/2017
2018-10-05,or,201839,201652,91,219,3785,17,,,,,,,5.786,5.786,41,2016/2017
2018-10-05,pa,201839,201652,91,298,9512,56,,,,,,,3.13288,3.13288,42,2016/2017
2018-10-05,pr,201839,201652,91,423,3508,7,,,,,,,12.0582,12.0582,72,2016/2017
2018-10-05,ri,201839,201652,91,21,2682,17,,,,,,,0.782998,0.782998,44,2016/2017
2018-10-05,sc,201839,201652,91,208,4882,14,,,,,,,4.26055,4.26055,45,2016/2017
2018-10-05,sd,201839,201652,91,104,7368,34,,,,,,,1.41151,1.41151,46,2016/2017
2018-10-05,tn,201839,201652,91,174,4914,53,,,,,,,3.5409,3.5409,47,2016/2017
2018-10-05,tx,201839,201652,91,960,22198,109,,,,,,,4.32471,4.32471,48,2016/2017
2018-10-05,ut,201839,201652,91,449,11524,31,,,,,,,3.89622,3.89622,49,2016/2017
2018-10-05,va,201839,201652,91,3203,93401,134,,,,,,,3.4293,3.4293,51,2016/2017
2018-10-05,vt,201839,201652,91,19,1969,9,,,,,,,0.964957,0.964957,50,2016/2017
2018-10-05,wa,201839,201652,91,91,3117,47,,,,,,,2.91947,2.91947,53,2016/2017
2018-10-05,wi,201839,201652,91,22,1661,21,,,,,,,1.3245,1.3245,55,2016/2017
2018-10-05,wv,201839,201652,91,476,19504,45,,,,,,,2.44053,2.44053,54,2016/2017
2018-10-05,wy,201839,201652,91,43,3342,22,,,,,,,1.28665,1.28665,56,2016/2017
2018-10-05,ak,201839,201701,90,13,1526,6,,,,,,,0.8519,0.8519,02,2016/2017
2018-10-05,al,201839,201701,90,275,6268,24,,,,,,,4.38736,4.38736,01,2016/2017
2018-10-05,ar,201839,201701,90,56,2913,12,,,,,,,1.92242,1.92242,05,2016/2017
2018-10-05,az,201839,201701,90,540,22690,55,,,,,,,2.3799,2.3799,04,2016/2017
2018-10-05,ca,201839,201701,90,1559,47724,135,,,,,,,3.2667,3.2667,06,2016/2017
2018-10-05,co,201839,201701,90,65,3434,6,,,,,,,1.89284,1.89284,08,2016/2017
2018-10-05,ct,201839,201701,90,48,1684,17,,,,,,,2.85036,2.85036,09,2016/2017
2018-10-05,dc,201839,201701,90,142,1809,2,,,,,,,7.84964,7.84964,11,2016/2017
2018-10-05,de,201839,201701,90,4,2162,13,,,,,,,0.185014,0.185014,10,2016/2017
2018-10-05,ga,201839,201701,90,1982,53710,57,,,,,,,3.69019,3.69019,13,2016/2017
2018-10-05,hi,201839,201701,90,38,1101,14,,,,,,,3.45141,3.45141,15,2016/2017
2018-10-05,ia,201839,201701,90,21,2532,12,,,,,,,0.829384,0.829384,19,2016/2017
2018-10-05,id,201839,201701,90,26,1482,8,,,,,,,1.75439,1.75439,16,2016/2017
2018-10-05,il,201839,201701,90,1267,44772,80,,,,,,,2.82989,2.82989,17,2016/2017
2018-10-05,in,201839,201701,90,82,3512,26,,,,,,,2.33485,2.33485,18,2016/2017
2018-10-05,ks,201839,201701,90,163,5673,28,,,,,,,2.87326,2.87326,20,2016/2017
2018-10-05,ky,201839,201701,90,266,10381,30,,,,,,,2.56237,2.56237,21,2016/2017
2018-10-05,la,201839,201701,90,1767,52476,101,,,,,,,3.36725,3.36725,22,2016/2017
2018-10-05,ma,201839,201701,90,356,26478,45,,,,,,,1.34451,1.34451,25,2016/2017
2018-10-05,md,201839,201701,90,137,8219,41,,,,,,,1.66687,1.66687,24,2016/2017
2018-10-05,me,201839,201701,90,44,4928,29,,,,,,,0.892857,0.892857,23,2016/2017
2018-10-05,mi,201839,201701,90,455,20844,77,,,,,,,2.18288,2.18288,26,2016/2017
2018-10-05,mn,201839,201701,90,108,4737,21,,,,,,,2.27992,2.27992,27,2016/2017
2018-10-05,mo,201839,201701,90,252,5683,20,,,,,,,4.43428,4.43428,29,2016/2017
2018-10-05,ms,201839,201701,90,622,17872,49,,,,,,,3.4803,3.4803,28,2016/2017
2018-10-05,mt,201839,201701,90,6,2554,9,,,,,,,0.234926,0.234926,30,2016/2017
2018-10-05,nat,201839,201701,90,24178,785080,2028,6716,6786,,5673,2773,2230,3.09232,3.07969,US,2016/2017
2018-10-05,nc,201839,201701,90,293,11433,50,,,,,,,2.56276,2.56276,37,2016/2017
2018-10-05,nd,201839,201701,90,29,672,6,,,,,,,4.31548,4.31548,38,2016/2017
2018-10-05,ne,201839,201701,90,41,2772,14,,,,,,,1.47908,1.47908,31,2016/2017
2018-10-05,nh,201839,201701,90,17,3168,21,,,,,,,0.536616,0.536616,33,2016/2017
2018-10-05,nj,201839,201701,90,888,16113,25,,,,,,,5.51108,5.51108,34,2016/2017
2018-10-05,nm,201839,201701,90,228,10185,26,,,,,,,2.23859,2.23859,35,2016/2017
2018-10-05,nv,201839,201701,90,337,17559,35,,,,,,,1.91924,1.91924,32,2016/2017
2018-10-05,oh,201839,201701,90,225,15684,72,,,,,,,1.43458,1.43458,39,2016/2017
2018-10-05,ok,201839,201701,90,289,4555,21,,,,,,,6.34468,6.34468,40,2016/2017
2018-10-05,or,201839,201701,90,190,3671,18,,,,,,,5.1757,5.1757,41,2016/2017
2018-10-05,pa,201839,201701,90,351,12028,61,,,,,,,2.91819,2.91819,42,2016/2017
2018-10-05,pr,201839,201701,90,495,4989,8,,,,,,,9.92183,9.92183,72,2016/2017
2018-10-05,ri,201839,201701,90,40,3167,17,,,,,,,1.26302,1.26302,44,2016/2017
2018-10-05,sc,201839,201701,90,212,4705,14,,,,,,,4.50584,4.50584,45,2016/2017
2018-10-05,sd,201839,201701,90,137,8066,34,,,,,,,1.69849,1.69849,46,2016/2017
2018-10-05,tn,201839,201701,90,290,7719,55,,,,,,,3.75696,3.75696,47,2016/2017
2018-10-05,tx,201839,201701,90,1076,25675,113,,,,,,,4.19085,4.19085,48,2016/2017
2018-10-05,ut,201839,201701,90,409,12132,35,,,,,,,3.37125,3.37125,49,2016/2017
2018-10-05,va,201839,201701,90,3144,98587,146,,,,,,,3.18906,3.18906,51,2016/2017
2018-10-05,vt,201839,201701,90,22,2252,9,,,,,,,0.976909,0.976909,50,2016/2017
2018-10-05,wa,201839,201701,90,97,4163,47,,,,,,,2.33005,2.33005,53,2016/2017
2018-10-05,wi,201839,201701,90,34,2683,22,,,,,,,1.26724,1.26724,55,2016/2017
2018-10-05,wv,201839,201701,90,368,20512,44,,,,,,,1.79407,1.79407,54,2016/2017
2018-10-05,wy,201839,201701,90,65,3776,23,,,,,,,1.7214,1.7214,56,2016/2017
2018-10-05,ak,201839,201702,89,40,1351,6,,,,,,,2.96077,2.96077,02,2016/2017
2018-10-05,al,201839,201702,89,330,8017,24,,,,,,,4.11625,4.11625,01,2016/2017
2018-10-05,ar,201839,201702,89,95,3968,12,,,,,,,2.39415,2.39415,05,2016/2017
2018-10-05,az,201839,201702,89,585,28242,54,,,,,,,2.07138,2.07138,04,2016/2017
2018-10-05,ca,201839,201702,89,1490,49675,129,,,,,,,2.9995,2.9995,06,2016/2017
2018-10-05,co,201839,201702,89,55,3344,5,,,,,,,1.64474,1.64474,08,2016/2017
2018-10-05,ct,201839,201702,89,59,2111,17,,,,,,,2.79488,2.79488,09,2016/2017
2018-10-05,dc,201839,201702,89,210,2477,2,,,,,,,8.478,8.478,11,2016/2017
2018-10-05,de,201839,201702,89,18,2842,13,,,,,,,0.633357,0.633357,10,2016/2017
2018-10-05,ga,201839,201702,89,1923,56700,58,,,,,,,3.39153,3.39153,13,2016/2017
2018-10-05,hi,201839,201702,89,65,1462,15,,,,,,,4.44596,4.44596,15,2016/2017
2018-10-05,ia,201839,201702,89,29,2781,11,,,,,,,1.04279,1.04279,19,2016/2017
2018-10-05,id,201839,201702,89,42,1831,7,,,,,,,2.29383,2.29383,16,2016/2017
2018-10-05,il,201839,201702,89,1350,46715,79,,,,,,,2.88986,2.88986,17,2016/2017
2018-10-05,in,201839,201702,89,102,5076,26,,,,,,,2.00946,2.00946,18,2016/2017
2018-10-05,ks,201839,201702,89,214,6353,28,,,,,,,3.36849,3.36849,20,2016/2017
2018-10-05,ky,201839,201702,89,394,10925,32,,,,,,,3.60641,3.60641,21,2016/2017
2018-10-05,la,201839,201702,89,1715,53321,102,,,,,,,3.21637,3.21637,22,2016/2017
2018-10-05,ma,201839,201702,89,406,30624,45,,,,,,,1.32576,1.32576,25,2016/2017
2018-10-05,md,201839,201702,89,187,8396,41,,,,,,,2.22725,2.22725,24,2016/2017
2018-10-05,me,201839,201702,89,30,4640,29,,,,,,,0.646552,0.646552,23,2016/2017
2018-10-05,mi,201839,201702,89,497,23085,77,,,,,,,2.15291,2.15291,26,2016/2017
2018-10-05,mn,201839,201702,89,142,6044,21,,,,,,,2.34944,2.34944,27,2016/2017
2018-10-05,mo,201839,201702,89,229,6345,20,,,,,,,3.60914,3.60914,29,2016/2017
2018-10-05,ms,201839,201702,89,613,18167,48,,,,,,,3.37425,3.37425,28,2016/2017
2018-10-05,mt,201839,201702,89,13,3307,9,,,,,,,0.393106,0.393106,30,2016/2017
2018-10-05,nat,201839,201702,89,24904,824374,2001,6022,8847,,5315,2639,2081,3.07623,3.02096,US,2016/2017
2018-10-05,nc,201839,201702,89,290,13276,48,,,,,,,2.18439,2.18439,37,2016/2017
2018-10-05,nd,201839,201702,89,14,1518,8,,,,,,,0.922266,0.922266,38,2016/2017
2018-10-05,ne,201839,201702,89,57,3001,15,,,,,,,1.89937,1.89937,31,2016/2017
2018-10-05,nh,201839,201702,89,22,3546,21,,,,,,,0.620417,0.620417,33,2016/2017
2018-10-05,nj,201839,201702,89,830,16186,25,,,,,,,5.12789,5.12789,34,2016/2017
2018-10-05,nm,201839,201702,89,242,11552,26,,,,,,,2.09488,2.09488,35,2016/2017
2018-10-05,nv,201839,201702,89,292,17572,35,,,,,,,1.66173,1.66173,32,2016/2017
2018-10-05,oh,201839,201702,89,272,21267,71,,,,,,,1.27898,1.27898,39,2016/2017
2018-10-05,ok,201839,201702,89,403,4951,19,,,,,,,8.13977,8.13977,40,2016/2017
2018-10-05,or,201839,201702,89,97,4920,17,,,,,,,1.97154,1.97154,41,2016/2017
2018-10-05,pa,201839,201702,89,357,13028,58,,,,,,,2.74025,2.74025,42,2016/2017
2018-10-05,pr,201839,201702,89,231,4022,6,,,,,,,5.74341,5.74341,72,2016/2017
2018-10-05,ri,201839,201702,89,32,3442,16,,,,,,,0.929692,0.929692,44,2016/2017
